ID	GOODOPINION	UPGOLD	UPDIAMOND	MATERIAL	ADDSC	ADDATKSC	COLLECTIONS_SCORE	ADDHP	SLOWHP												
130220502 	9200				0.487	0	48	57													
130220512 	10200				0.4942	0	48	57													
130220522 	10400				0.5014	0	50	59													
130220532 	10600				0.5068	0	50	59													
130220542 	10800				0.514	0	52	61													
130220552 	11000				0.5212	0	52	61													
130220563 	17920				0.613	0	61	72													
130220573 	18240				0.6202	0	61	74													
130220583 	18560				0.6274	0	63	74													
130220593 	18880				0.6346	0	63	74													
130220603 	19200				0.6418	0	65	75													
130220613 	24400				0.6472	0	65	75													
130220623 	24800				0.6544	0	65	77													
130220633 	25200				0.6616	0	66	77													
130220643 	25600				0.6688	0	66	79													
130220653 	26000				0.676	0	68	79													
130220663 	31680				0.6832	0	68	81													
130220673 	32160				0.6904	0	68	81													
130220683 	32640				0.6976	0	70	83													
130220693 	33120				0.7048	0	70	83													
130220703 	33600				0.712	0	72	84													
130220714 	39760				0.802	0	81	93													
130220724 	40320				0.8092	0	81	95													
130220734 	40880				0.8164	0	81	95													
130220744 	41440				0.8236	0	83	97													
130220754 	42000				0.8308	0	83	97													
130220764 	48640				0.838	0	84	99													
130220774 	49280				0.8452	0	84	99													
130220784 	49920				0.8524	0	84	101													
130220794 	50560				0.8578	0	86	101													
130220804 	51200				0.865	0	86	102													
130220814 	58320				0.8722	0	86	102													
130220824 	59040				0.8794	0	88	104													
130220834 	59760				0.8866	0	88	104													
130220844 	60480				0.8938	0	90	104													
130220854 	61200				0.901	0	90	106													
130220865 	68800				0.9928	0	99	117													
130220875 	69600				0.9982	0	99	117													
130220885 	70400				1.0054	0	101	119													
130220895 	71200				1.0126	0	101	119													
130220905 	72000				1.0198	0	102	120													
130220915 	80080				1.027	0	102	120													
130220925 	80960				1.0342	0	102	122													
130220935 	81840				1.0414	0	104	122													
130220945 	82720				1.0486	0	104	124													
130220955 	83600				1.0558	0	106	124													
130220965 	92160				1.063	0	106	126													
130220975 	93120				1.0684	0	106	126													
130220985 	94080				1.0756	0	108	126													
130220995 	95040				1.0828	0	108	128													
130221005 	96000				1.1746	0	117	138													
130230010 		200			0	38	4	6													
130230020 		300			0	43	5	6													
130230030 		400			0	48	5	7													
130230040 		500			0	53	5	7													
130230050 		600			0	58	6	8													
130230060 		700			0	63	6	8													
130230070 		800			0	68	7	8													
130230080 		900			0	73	7	9													
130230090 		1000			0	78	7	9													
130230100 		1100			0	83	8	10													
130230110 		1200			0	88	8	10													
130230120 		1300			0	93	9	11													
130230130 		1400			0	98	9	11													
130230140 		1500			0	103	9	12													
130230150 		1600			0	108	10	12													
130230160 		1700			0	113	10	13													
130230170 		1800			0	118	10	13													
130230180 		1900			0	123	11	14													
130230190 		2000			0	128	11	14													
130230200 		2100			0	133	12	14													
130230210 		2200			0	138	12	15													
130230220 		2300			0	143	12	15													
130230230 		2400			0	148	13	16													
130230240 		2500			0	153	13	16													
130230250 		2600			0	158	14	17													
130230260 		2700			0	163	14	17													
130230270 		2800			0	168	14	18													
130230280 		2900			0	173	15	18													
130230290 		3000			0	178	15	19													
130230300 		3100			0	183	16	19													
130230310 		3200			0	188	16	20													
130230320 		3300			0	193	16	20													
130230330 		3400			0	198	17	20													
130230340 		3500			0	203	17	21													
130230350 		3600			0	208	17	21													
130230360 		3700			0	213	18	22													
130230370 		3800			0	218	18	22													
130230380 		3900			0	223	19	23													
130230390 		4000			0	228	19	23													
130230400 		4100			0	233	19	24													
130230410 		4200			0	298	25	30													
130230420 		4300			0	303	25	30													
130230430 		4400			0	308	25	31													
130230440 		4500			0	313	26	31													
130230450 		4600			0	318	26	31													
130230460 		4700			0	323	26	32													
130230470 		4800			0	328	27	32													
130230480 		4900			0	333	27	33													
130230490 		5000			0	338	28	33													
130230500 		5100			0	343	28	34													
130230510 		5200			0	348	28	34													
130230520 		5300			0	353	29	35													
130230530 		5400			0	358	29	35													
130230540 		5500			0	363	30	36													
130230550 		5600			0	368	30	36													
130230560 		5700			0	433	35	42													
130230570 		5800			0	438	35	43													
130230580 		5900			0	443	36	43													
130230590 		6000			0	448	36	43													
130230600 		6100			0	453	37	44													
130230610 		6200			0	458	37	44													
130230620 		6300			0	463	37	45													
130230630 		6400			0	468	38	45													
130230640 		6500			0	473	38	46													
130230650 		6600			0	478	39	46													
130230660 		6700			0	483	39	47													
130230670 		6800			0	488	39	47													
130230680 		6900			0	493	40	48													
130230690 		7000			0	498	40	48													
130230700 		7100			0	503	41	49													
130230710 			30		0	568	46	54													
130230720 			40		0	573	46	55													
130230730 			50		0	578	46	55													
130230740 			60		0	583	47	56													
130230750 			70		0	588	47	56													
130230760 			80		0	593	48	57													
130230770 			90		0	598	48	57													
130230780 			100		0	603	48	58													
130230790 			110		0	608	49	58													
130230800 			120		0	613	49	59													
130230810 			130		0	618	49	59													
130230820 			140		0	623	50	60													
130230830 			150		0	628	50	60													
130230840 			160		0	633	51	60													
130230850 			170		0	638	51	61													
130230860 			180		0	703	56	67													
130230870 			190		0	708	56	67													
130230880 			200		0	713	57	68													
130230890 			210		0	718	57	68													
130230900 			220		0	723	58	69													
130230910 			230		0	728	58	69													
130230920 			240		0	733	58	70													
130230930 			250		0	738	59	70													
130230940 			260		0	743	59	71													
130230950 			270		0	748	60	71													
130230960 			280		0	753	60	72													
130230970 			290		0	758	60	72													
130230980 			300		0	763	61	72													
130230990 			310		0	768	61	73													
130231000 			320		0	833	66	79													
130240010 		200			0	52	7	7													
130240020 		300			0	58	8	7													
130240030 		400			0	64	8	8													
130240040 		500			0	70	8	8													
130240050 		600			0	76	9	10													
130240060 		700			0	82	9	10													
130240070 		800			0	88	11	10													
130240080 		900			0	94	11	11													
130240090 		1000			0	100	11	11													
130240100 		1100			0	106	12	12													
130240110 		1200			0	112	12	12													
130240120 		1300			0	118	13	13													
130240130 		1400			0	124	13	13													
130240140 		1500			0	130	13	14													
130240150 		1600			0	136	14	14													
130240160 		1700			0	142	14	16													
130240170 		1800			0	148	14	16													
130240180 		1900			0	154	15	17													
130240190 		2000			0	160	15	17													
130240200 		2100			0	166	17	17													
130240210 		2200			0	172	17	18													
130240220 		2300			0	178	17	18													
130240230 		2400			0	184	18	19													
130240240 		2500			0	190	18	19													
130240250 		2600			0	196	19	20													
130240260 		2700			0	202	19	20													
130240270 		2800			0	208	19	22													
130240280 		2900			0	214	20	22													
130240290 		3000			0	220	20	23													
130240300 		3100			0	226	21	23													
130240310 		3200			0	232	21	24													
130240320 		3300			0	238	21	24													
130240330 		3400			0	244	23	24													
130240340 		3500			0	250	23	25													
130240350 		3600			0	256	23	25													
130240360 		3700			0	262	24	26													
130240370 		3800			0	268	24	26													
130240380 		3900			0	274	25	28													
130240390 		4000			0	280	25	28													
130240400 		4100			0	286	25	29													
130240410 		4200			0	364	32	36													
130240420 		4300			0	370	32	36													
130240430 		4400			0	376	32	37													
130240440 		4500			0	382	33	37													
130240450 		4600			0	388	33	37													
130240460 		4700			0	394	33	38													
130240470 		4800			0	400	35	38													
130240480 		4900			0	406	35	40													
130240490 		5000			0	412	36	40													
130240500 		5100			0	418	36	41													
130240510 		5200			0	424	36	41													
130240520 		5300			0	430	37	42													
130240530 		5400			0	436	37	42													
130240540 		5500			0	442	38	43													
130240550 		5600			0	448	38	43													
130240560 		5700			0	526	44	50													
130240570 		5800			0	532	44	52													
130240580 		5900			0	538	45	52													
130240590 		6000			0	544	45	52													
130240600 		6100			0	550	47	53													
130240610 		6200			0	556	47	53													
130240620 		6300			0	562	47	54													
130240630 		6400			0	568	48	54													
130240640 		6500			0	574	48	55													
130240650 		6600			0	580	49	55													
130240660 		6700			0	586	49	56													
130240670 		6800			0	592	49	56													
130240680 		6900			0	598	50	58													
130240690 		7000			0	604	50	58													
130240700 		7100			0	610	51	59													
130240710 			30		0	688	57	65													
130240720 			40		0	694	57	66													
130240730 			50		0	700	57	66													
130240740 			60		0	706	59	67													
130240750 			70		0	712	59	67													
130240760 			80		0	718	60	68													
130240770 			90		0	724	60	68													
130240780 			100		0	730	60	70													
130240790 			110		0	736	61	70													
130240800 			120		0	742	61	71													
130240810 			130		0	748	61	71													
130240820 			140		0	754	62	72													
130240830 			150		0	760	62	72													
130240840 			160		0	766	63	72													
130240850 			170		0	772	63	73													
130240860 			180		0	850	69	80													
130240870 			190		0	856	69	80													
130240880 			200		0	862	71	82													
130240890 			210		0	868	71	82													
130240900 			220		0	874	72	83													
130240910 			230		0	880	72	83													
130240920 			240		0	886	72	84													
130240930 			250		0	892	73	84													
130240940 			260		0	898	73	85													
130240950 			270		0	904	74	85													
130240960 			280		0	910	74	86													
130240970 			290		0	916	74	86													
130240980 			300		0	922	75	86													
130240990 			310		0	928	75	88													
130241000 			320		0	1006	81	95													
130250010 		200			0.0524	0	10	8													
130250020 		300			0.0572	0	11	8													
130250030 		400			0.062	0	11	9													
130250040 		500			0.0668	0	11	9													
130250050 		600			0.0704	0	12	11													
130250060 		700			0.0752	0	12	11													
130250070 		800			0.08	0	14	11													
130250080 		900			0.0848	0	14	12													
130250090 		1000			0.0896	0	14	12													
130250100 		1100			0.0944	0	15	13													
130250110 		1200			0.0992	0	15	13													
130250120 		1300			0.104	0	16	14													
130250130 		1400			0.1088	0	16	14													
130250140 		1500			0.1136	0	16	15													
130250150 		1600			0.1172	0	17	15													
130250160 		1700			0.122	0	17	17													
130250170 		1800			0.1268	0	17	17													
130250180 		1900			0.1316	0	18	18													
130250190 		2000			0.1364	0	18	18													
130250200 		2100			0.1412	0	20	18													
130250210 		2200			0.146	0	20	19													
130250220 		2300			0.1508	0	20	19													
130250230 		2400			0.1556	0	21	20													
130250240 		2500			0.1604	0	21	20													
130250250 		2600			0.164	0	22	21													
130250260 		2700			0.1688	0	22	21													
130250270 		2800			0.1736	0	22	23													
130250280 		2900			0.1784	0	23	23													
130250290 		3000			0.1832	0	23	24													
130250300 		3100			0.188	0	24	24													
130250310 		3200			0.1928	0	24	25													
130250320 		3300			0.1976	0	24	25													
130250330 		3400			0.2024	0	26	25													
130250340 		3500			0.2072	0	26	26													
130250350 		3600			0.2108	0	26	26													
130250360 		3700			0.2156	0	27	27													
130250370 		3800			0.2204	0	27	27													
130250380 		3900			0.2252	0	28	29													
130250390 		4000			0.23	0	28	29													
130250400 		4100			0.2348	0	28	30													
130250410 		4200			0.296	0	35	37													
130250420 		4300			0.3008	0	35	37													
130250430 		4400			0.3044	0	35	38													
130250440 		4500			0.3092	0	36	38													
130250450 		4600			0.314	0	36	38													
130250460 		4700			0.3188	0	36	39													
130250470 		4800			0.3236	0	38	39													
130250480 		4900			0.3284	0	38	41													
130250490 		5000			0.3332	0	39	41													
130250500 		5100			0.338	0	39	42													
130250510 		5200			0.3428	0	39	42													
130250520 		5300			0.3476	0	40	43													
130250530 		5400			0.3512	0	40	43													
130250540 		5500			0.356	0	41	44													
130250550 		5600			0.3608	0	41	44													
130250560 		5700			0.422	0	47	51													
130250570 		5800			0.4268	0	47	53													
130250580 		5900			0.4316	0	48	53													
130250590 		6000			0.4364	0	48	53													
130250600 		6100			0.4412	0	50	54													
130250610 		6200			0.4448	0	50	54													
130250620 		6300			0.4496	0	50	55													
130250630 		6400			0.4544	0	51	55													
130250640 		6500			0.4592	0	51	56													
130250650 		6600			0.464	0	52	56													
130250660 		6700			0.4688	0	52	57													
130250670 		6800			0.4736	0	52	57													
130250680 		6900			0.4784	0	53	59													
130250690 		7000			0.4832	0	53	59													
130250700 		7100			0.488	0	54	60													
130250710 			30		0.548	0	60	66													
130250720 			40		0.5528	0	60	67													
130250730 			50		0.5576	0	60	67													
130250740 			60		0.5624	0	62	68													
130250750 			70		0.5672	0	62	68													
130250760 			80		0.572	0	63	69													
130250770 			90		0.5768	0	63	69													
130250780 			100		0.5816	0	63	71													
130250790 			110		0.5852	0	64	71													
130250800 			120		0.59	0	64	72													
130250810 			130		0.5948	0	64	72													
130250820 			140		0.5996	0	65	73													
130250830 			150		0.6044	0	65	73													
130250840 			160		0.6092	0	66	73													
130250850 			170		0.614	0	66	74													
130250860 			180		0.6752	0	72	81													
130250870 			190		0.6788	0	72	81													
130250880 			200		0.6836	0	74	83													
130250890 			210		0.6884	0	74	83													
130250900 			220		0.6932	0	75	84													
130250910 			230		0.698	0	75	84													
130250920 			240		0.7028	0	75	85													
130250930 			250		0.7076	0	76	85													
130250940 			260		0.7124	0	76	86													
130250950 			270		0.7172	0	77	86													
130250960 			280		0.722	0	77	87													
130250970 			290		0.7256	0	77	87													
130250980 			300		0.7304	0	78	87													
130250990 			310		0.7352	0	78	89													
130251000 			320		0.7964	0	84	96													
130260010 		200			0.0678	0	7	12													
130260020 		300			0.0734	0	9	12													
130260030 		400			0.079	0	9	13													
130260040 		500			0.0846	0	9	13													
130260050 		600			0.0888	0	10	15													
130260060 		700			0.0944	0	10	15													
130260070 		800			0.1	0	12	15													
130260080 		900			0.1056	0	12	16													
130260090 		1000			0.1112	0	12	16													
130260100 		1100			0.1168	0	13	17													
130260110 		1200			0.1224	0	13	17													
130260120 		1300			0.128	0	14	19													
130260130 		1400			0.1336	0	14	19													
130260140 		1500			0.1392	0	14	20													
130260150 		1600			0.1434	0	16	20													
130260160 		1700			0.149	0	16	22													
130260170 		1800			0.1546	0	16	22													
130260180 		1900			0.1602	0	17	23													
130260190 		2000			0.1658	0	17	23													
130260200 		2100			0.1714	0	19	23													
130260210 		2200			0.177	0	19	24													
130260220 		2300			0.1826	0	19	24													
130260230 		2400			0.1882	0	20	26													
130260240 		2500			0.1938	0	20	26													
130260250 		2600			0.198	0	21	27													
130260260 		2700			0.2036	0	21	27													
130260270 		2800			0.2092	0	21	29													
130260280 		2900			0.2148	0	23	29													
130260290 		3000			0.2204	0	23	30													
130260300 		3100			0.226	0	24	30													
130260310 		3200			0.2316	0	24	31													
130260320 		3300			0.2372	0	24	31													
130260330 		3400			0.2428	0	26	31													
130260340 		3500			0.2484	0	26	33													
130260350 		3600			0.2526	0	26	33													
130260360 		3700			0.2582	0	27	34													
130260370 		3800			0.2638	0	27	34													
130260380 		3900			0.2694	0	28	36													
130260390 		4000			0.275	0	28	36													
130260400 		4100			0.2806	0	28	37													
130260410 		4200			0.352	0	37	45													
130260420 		4300			0.3576	0	37	45													
130260430 		4400			0.3618	0	37	47													
130260440 		4500			0.3674	0	38	47													
130260450 		4600			0.373	0	38	47													
130260460 		4700			0.3786	0	38	48													
130260470 		4800			0.3842	0	40	48													
130260480 		4900			0.3898	0	40	50													
130260490 		5000			0.3954	0	41	50													
130260500 		5100			0.401	0	41	51													
130260510 		5200			0.4066	0	41	51													
130260520 		5300			0.4122	0	42	52													
130260530 		5400			0.4164	0	42	52													
130260540 		5500			0.422	0	44	54													
130260550 		5600			0.4276	0	44	54													
130260560 		5700			0.499	0	51	62													
130260570 		5800			0.5046	0	51	64													
130260580 		5900			0.5102	0	52	64													
130260590 		6000			0.5158	0	52	64													
130260600 		6100			0.5214	0	54	65													
130260610 		6200			0.5256	0	54	65													
130260620 		6300			0.5312	0	54	66													
130260630 		6400			0.5368	0	55	66													
130260640 		6500			0.5424	0	55	68													
130260650 		6600			0.548	0	56	68													
130260660 		6700			0.5536	0	56	69													
130260670 		6800			0.5592	0	56	69													
130260680 		6900			0.5648	0	58	71													
130260690 		7000			0.5704	0	58	71													
130260700 		7100			0.576	0	59	72													
130260710 			30		0.646	0	66	79													
130260720 			40		0.6516	0	66	80													
130260730 			50		0.6572	0	66	80													
130260740 			60		0.6628	0	68	82													
130260750 			70		0.6684	0	68	82													
130260760 			80		0.674	0	69	83													
130260770 			90		0.6796	0	69	83													
130260780 			100		0.6852	0	69	85													
130260790 			110		0.6894	0	70	85													
130260800 			120		0.695	0	70	86													
130260810 			130		0.7006	0	70	86													
130260820 			140		0.7062	0	72	87													
130260830 			150		0.7118	0	72	87													
130260840 			160		0.7174	0	73	87													
130260850 			170		0.723	0	73	89													
130260860 			180		0.7944	0	80	97													
130260870 			190		0.7986	0	80	97													
130260880 			200		0.8042	0	82	99													
130260890 			210		0.8098	0	82	99													
130260900 			220		0.8154	0	83	100													
130260910 			230		0.821	0	83	100													
130260920 			240		0.8266	0	83	101													
130260930 			250		0.8322	0	84	101													
130260940 			260		0.8378	0	84	103													
130260950 			270		0.8434	0	86	103													
130260960 			280		0.849	0	86	104													
130260970 			290		0.8532	0	86	104													
130260980 			300		0.8588	0	87	104													
130260990 			310		0.8644	0	87	106													
130261000 			320		0.9358	0	94	114													
130270010 		200			0.0586	0	8	10													
130270020 		300			0.0658	0	10	10													
130270030 		400			0.073	0	10	12													
130270040 		500			0.0802	0	10	12													
130270050 		600			0.0856	0	12	14													
130270060 		700			0.0928	0	12	14													
130270070 		800			0.1	0	14	14													
130270080 		900			0.1072	0	14	15													
130270090 		1000			0.1144	0	14	15													
130270100 		1100			0.1216	0	15	17													
130270110 		1200			0.1288	0	15	17													
130270120 		1300			0.136	0	17	19													
130270130 		1400			0.1432	0	17	19													
130270140 		1500			0.1504	0	17	21													
130270150 		1600			0.1558	0	19	21													
130270160 		1700			0.163	0	19	23													
130270170 		1800			0.1702	0	19	23													
130270180 		1900			0.1774	0	21	24													
130270190 		2000			0.1846	0	21	24													
130270200 		2100			0.1918	0	23	24													
130270210 		2200			0.199	0	23	26													
130270220 		2300			0.2062	0	23	26													
130270230 		2400			0.2134	0	24	28													
130270240 		2500			0.2206	0	24	28													
130270250 		2600			0.226	0	26	30													
130270260 		2700			0.2332	0	26	30													
130270270 		2800			0.2404	0	26	32													
130270280 		2900			0.2476	0	28	32													
130270290 		3000			0.2548	0	28	33													
130270300 		3100			0.262	0	30	33													
130270310 		3200			0.2692	0	30	35													
130270320 		3300			0.2764	0	30	35													
130270330 		3400			0.2836	0	32	35													
130270340 		3500			0.2908	0	32	37													
130270350 		3600			0.2962	0	32	37													
130270360 		3700			0.3034	0	33	39													
130270370 		3800			0.3106	0	33	39													
130270380 		3900			0.3178	0	35	41													
130270390 		4000			0.325	0	35	41													
130270400 		4100			0.3322	0	35	42													
130270410 		4200			0.424	0	46	53													
130270420 		4300			0.4312	0	46	53													
130270430 		4400			0.4366	0	46	55													
130270440 		4500			0.4438	0	48	55													
130270450 		4600			0.451	0	48	55													
130270460 		4700			0.4582	0	48	57													
130270470 		4800			0.4654	0	50	57													
130270480 		4900			0.4726	0	50	59													
130270490 		5000			0.4798	0	51	59													
130270500 		5100			0.487	0	51	60													
130270510 		5200			0.4942	0	51	60													
130270520 		5300			0.5014	0	53	62													
130270530 		5400			0.5068	0	53	62													
130270540 		5500			0.514	0	55	64													
130270550 		5600			0.5212	0	55	64													
130270560 		5700			0.613	0	64	75													
130270570 		5800			0.6202	0	64	77													
130270580 		5900			0.6274	0	66	77													
130270590 		6000			0.6346	0	66	77													
130270600 		6100			0.6418	0	68	78													
130270610 		6200			0.6472	0	68	78													
130270620 		6300			0.6544	0	68	80													
130270630 		6400			0.6616	0	69	80													
130270640 		6500			0.6688	0	69	82													
130270650 		6600			0.676	0	71	82													
130270660 		6700			0.6832	0	71	84													
130270670 		6800			0.6904	0	71	84													
130270680 		6900			0.6976	0	73	86													
130270690 		7000			0.7048	0	73	86													
130270700 		7100			0.712	0	75	87													
130270710 			30		0.802	0	84	96													
130270720 			40		0.8092	0	84	98													
130270730 			50		0.8164	0	84	98													
130270740 			60		0.8236	0	86	100													
130270750 			70		0.8308	0	86	100													
130270760 			80		0.838	0	87	102													
130270770 			90		0.8452	0	87	102													
130270780 			100		0.8524	0	87	104													
130270790 			110		0.8578	0	89	104													
130270800 			120		0.865	0	89	105													
130270810 			130		0.8722	0	89	105													
130270820 			140		0.8794	0	91	107													
130270830 			150		0.8866	0	91	107													
130270840 			160		0.8938	0	93	107													
130270850 			170		0.901	0	93	109													
130270860 			180		0.9928	0	102	120													
130270870 			190		0.9982	0	102	120													
130270880 			200		1.0054	0	104	122													
130270890 			210		1.0126	0	104	122													
130270900 			220		1.0198	0	105	123													
130270910 			230		1.027	0	105	123													
130270920 			240		1.0342	0	105	125													
130270930 			250		1.0414	0	107	125													
130270940 			260		1.0486	0	107	127													
130270950 			270		1.0558	0	109	127													
130270960 			280		1.063	0	109	129													
130270970 			290		1.0684	0	109	129													
130270980 			300		1.0756	0	111	129													
130270990 			310		1.0828	0	111	131													
130271000 			320		1.1746	0	120	141													
130280010 		200			0.0478	59	0	7													
130280020 		300			0.0534	66	0	7													
130280030 		400			0.059	73	0	8													
130280040 		500			0.0646	80	0	8													
130280050 		600			0.0688	87	0	10													
130280060 		700			0.0744	94	0	10													
130280070 		800			0.08	101	0	10													
130280080 		900			0.0856	108	0	11													
130280090 		1000			0.0912	115	0	11													
130280100 		1100			0.0968	122	0	12													
130280110 		1200			0.1024	129	0	12													
130280120 		1300			0.108	136	0	14													
130280130 		1400			0.1136	143	0	14													
130280140 		1500			0.1192	150	0	15													
130280150 		1600			0.1234	157	0	15													
130280160 		1700			0.129	164	0	17													
130280170 		1800			0.1346	171	0	17													
130280180 		1900			0.1402	178	0	18													
130280190 		2000			0.1458	185	0	18													
130280200 		2100			0.1514	192	0	18													
130280210 		2200			0.157	199	0	19													
130280220 		2300			0.1626	206	0	19													
130280230 		2400			0.1682	213	0	21													
130280240 		2500			0.1738	220	0	21													
130280250 		2600			0.178	227	0	22													
130280260 		2700			0.1836	234	0	22													
130280270 		2800			0.1892	241	0	24													
130280280 		2900			0.1948	248	0	24													
130280290 		3000			0.2004	255	0	25													
130280300 		3100			0.206	262	0	25													
130280310 		3200			0.2116	269	0	26													
130280320 		3300			0.2172	276	0	26													
130280330 		3400			0.2228	283	0	26													
130280340 		3500			0.2284	290	0	28													
130280350 		3600			0.2326	297	0	28													
130280360 		3700			0.2382	304	0	29													
130280370 		3800			0.2438	311	0	29													
130280380 		3900			0.2494	318	0	31													
130280390 		4000			0.255	325	0	31													
130280400 		4100			0.2606	332	0	32													
130280410 		4200			0.332	423	0	40													
130280420 		4300			0.3376	430	0	40													
130280430 		4400			0.3418	437	0	42													
130280440 		4500			0.3474	444	0	42													
130280450 		4600			0.353	451	0	42													
130280460 		4700			0.3586	458	0	43													
130280470 		4800			0.3642	465	0	43													
130280480 		4900			0.3698	472	0	45													
130280490 		5000			0.3754	479	0	45													
130280500 		5100			0.381	486	0	46													
130280510 		5200			0.3866	493	0	46													
130280520 		5300			0.3922	500	0	47													
130280530 		5400			0.3964	507	0	47													
130280540 		5500			0.402	514	0	49													
130280550 		5600			0.4076	521	0	49													
130280560 		5700			0.479	612	0	57													
130280570 		5800			0.4846	619	0	59													
130280580 		5900			0.4902	626	0	59													
130280590 		6000			0.4958	633	0	59													
130280600 		6100			0.5014	640	0	60													
130280610 		6200			0.5056	647	0	60													
130280620 		6300			0.5112	654	0	61													
130280630 		6400			0.5168	661	0	61													
130280640 		6500			0.5224	668	0	63													
130280650 		6600			0.528	675	0	63													
130280660 		6700			0.5336	682	0	64													
130280670 		6800			0.5392	689	0	64													
130280680 		6900			0.5448	696	0	66													
130280690 		7000			0.5504	703	0	66													
130280700 		7100			0.556	710	0	67													
130280710 			30		0.626	801	0	74													
130280720 			40		0.6316	808	0	75													
130280730 			50		0.6372	815	0	75													
130280740 			60		0.6428	822	0	77													
130280750 			70		0.6484	829	0	77													
130280760 			80		0.654	836	0	78													
130280770 			90		0.6596	843	0	78													
130280780 			100		0.6652	850	0	80													
130280790 			110		0.6694	857	0	80													
130280800 			120		0.675	864	0	81													
130280810 			130		0.6806	871	0	81													
130280820 			140		0.6862	878	0	82													
130280830 			150		0.6918	885	0	82													
130280840 			160		0.6974	892	0	82													
130280850 			170		0.703	899	0	84													
130280860 			180		0.7744	990	0	92													
130280870 			190		0.7786	997	0	92													
130280880 			200		0.7842	1004	0	94													
130280890 			210		0.7898	1011	0	94													
130280900 			220		0.7954	1018	0	95													
130280910 			230		0.801	1025	0	95													
130280920 			240		0.8066	1032	0	96													
130280930 			250		0.8122	1039	0	96													
130280940 			260		0.8178	1046	0	98													
130280950 			270		0.8234	1053	0	98													
130280960 			280		0.829	1060	0	99													
130280970 			290		0.8332	1067	0	99													
130280980 			300		0.8388	1074	0	99													
130280990 			310		0.8444	1081	0	101													
130281000 			320		0.9158	1172	0	109													
130290010 		200			0	73	8	10													
130290020 		300			0	82	10	10													
130290030 		400			0	91	10	12													
130290040 		500			0	100	10	12													
130290050 		600			0	109	12	14													
130290060 		700			0	118	12	14													
130290070 		800			0	127	14	14													
130290080 		900			0	136	14	15													
130290090 		1000			0	145	14	15													
130290100 		1100			0	154	15	17													
130290110 		1200			0	163	15	17													
130290120 		1300			0	172	17	19													
130290130 		1400			0	181	17	19													
130290140 		1500			0	190	17	21													
130290150 		1600			0	199	19	21													
130290160 		1700			0	208	19	23													
130290170 		1800			0	217	19	23													
130290180 		1900			0	226	21	24													
130290190 		2000			0	235	21	24													
130290200 		2100			0	244	23	24													
130290210 		2200			0	253	23	26													
130290220 		2300			0	262	23	26													
130290230 		2400			0	271	24	28													
130290240 		2500			0	280	24	28													
130290250 		2600			0	289	26	30													
130290260 		2700			0	298	26	30													
130290270 		2800			0	307	26	32													
130290280 		2900			0	316	28	32													
130290290 		3000			0	325	28	33													
130290300 		3100			0	334	30	33													
130290310 		3200			0	343	30	35													
130290320 		3300			0	352	30	35													
130290330 		3400			0	361	32	35													
130290340 		3500			0	370	32	37													
130290350 		3600			0	379	32	37													
130290360 		3700			0	388	33	39													
130290370 		3800			0	397	33	39													
130290380 		3900			0	406	35	41													
130290390 		4000			0	415	35	41													
130290400 		4100			0	424	35	42													
130290410 		4200			0	541	46	53													
130290420 		4300			0	550	46	53													
130290430 		4400			0	559	46	55													
130290440 		4500			0	568	48	55													
130290450 		4600			0	577	48	55													
130290460 		4700			0	586	48	57													
130290470 		4800			0	595	50	57													
130290480 		4900			0	604	50	59													
130290490 		5000			0	613	51	59													
130290500 		5100			0	622	51	60													
130290510 		5200			0	631	51	60													
130290520 		5300			0	640	53	62													
130290530 		5400			0	649	53	62													
130290540 		5500			0	658	55	64													
130290550 		5600			0	667	55	64													
130290560 		5700			0	784	64	75													
130290570 		5800			0	793	64	77													
130290580 		5900			0	802	66	77													
130290590 		6000			0	811	66	77													
130290600 		6100			0	820	68	78													
130290610 		6200			0	829	68	78													
130290620 		6300			0	838	68	80													
130290630 		6400			0	847	69	80													
130290640 		6500			0	856	69	82													
130290650 		6600			0	865	71	82													
130290660 		6700			0	874	71	84													
130290670 		6800			0	883	71	84													
130290680 		6900			0	892	73	86													
130290690 		7000			0	901	73	86													
130290700 		7100			0	910	75	87													
130290710 			30		0	1027	84	96													
130290720 			40		0	1036	84	98													
130290730 			50		0	1045	84	98													
130290740 			60		0	1054	86	100													
130290750 			70		0	1063	86	100													
130290760 			80		0	1072	87	102													
130290770 			90		0	1081	87	102													
130290780 			100		0	1090	87	104													
130290790 			110		0	1099	89	104													
130290800 			120		0	1108	89	105													
130290810 			130		0	1117	89	105													
130290820 			140		0	1126	91	107													
130290830 			150		0	1135	91	107													
130290840 			160		0	1144	93	107													
130290850 			170		0	1153	93	109													
130290860 			180		0	1270	102	120													
130290870 			190		0	1279	102	120													
130290880 			200		0	1288	104	122													
130290890 			210		0	1297	104	122													
130290900 			220		0	1306	105	123													
130290910 			230		0	1315	105	123													
130290920 			240		0	1324	105	125													
130290930 			250		0	1333	107	125													
130290940 			260		0	1342	107	127													
130290950 			270		0	1351	109	127													
130290960 			280		0	1360	109	129													
130290970 			290		0	1369	109	129													
130290980 			300		0	1378	111	129													
130290990 			310		0	1387	111	131													
130291000 			320		0	1504	120	141													
