ID	SEE	STATISTICS	NAME	DRESSDESC	RANK	GOLD	DIAMONDS	MATERIAL	BASE_HP	COLLECTIONS_SCORE	ADD_KILLSCORE	SCORE_PEN	BASE_ATK	SKILL1	SKILL2	SKILL3	RED_SCORE	NOTE_SCORE	COLLECTIONS1_SCORE	COLLECTIONS2_SCORE	TIME	DRESS_DESC	ICON_ATLAS	ICON_SPRITE	ICON_SPRITE_GIRL	MODEL_MALE	MODEL_GIRL	POSITION	ROTATION	SCALE	HEIGHT	GRAVITY	ACC	JUMP_HEIGHT	SPEED	BASE_SP	OPEN_CLOSE	CLAIM_UNLOCK_CLOTH	CLAIM_CLOTU_FINISH_OBJ	CLAIM_CLOTU_FINISH_VALUE	CLAIM_LOCK_PRICE_VALUE	CLAIM_UNLOCK_PRICE_VALUE	
12006039 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	61600	0		177	39	295	0.192	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006040 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	64000	0		180	40	300	0.196	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006041 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	66400	0		183	41	305	0.2	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006042 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	68800	0		186	42	310	0.204	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006043 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	71200	0		189	43	315	0.208	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006044 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	73600	0		192	44	320	0.212	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006045 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	76000	0		195	45	325	0.216	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006046 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	78400	0		198	46	330	0.22	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006047 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	80800	0		201	47	335	0.224	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006048 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	83200	0		204	48	340	0.228	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006049 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	85600	0		207	49	345	0.232	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006050 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	88000	0		210	50	350	0.236	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006051 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	90400	0		213	51	355	0.24	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006052 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	92800	0		216	52	360	0.244	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006053 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	95200	0		219	53	365	0.248	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006054 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	97600	0		222	54	370	0.252	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006055 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	100000	0		225	55	375	0.256	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006056 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	102400	0		228	56	380	0.26	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006057 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	104800	0		231	57	385	0.264	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006058 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	107200	0		234	58	390	0.268	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006059 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	109600	0		237	59	395	0.272	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006060 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	112000	0		240	60	400	0.276	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006061 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	75		244	61	405	0.28	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006062 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	75		248	62	410	0.284	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006063 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	75		252	63	415	0.288	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006064 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	75		256	64	420	0.292	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006065 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	75		260	65	425	0.296	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006066 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	80		264	66	430	0.3	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006067 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	80		268	67	435	0.304	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006068 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	80		272	68	440	0.308	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006069 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	80		276	69	445	0.312	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006070 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	80		280	70	450	0.316	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006071 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	85		284	71	455	0.32	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006072 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	85		288	72	460	0.324	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006073 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	85		292	73	465	0.328	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006074 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	85		296	74	470	0.332	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006075 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	85		300	75	475	0.336	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006076 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	90		304	76	480	0.34	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006077 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	90		308	77	485	0.344	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006078 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	90		312	78	490	0.348	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006079 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	90		316	79	495	0.352	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006080 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	90		320	80	500	0.356	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006081 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	95		324	81	505	0.36	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006082 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	95		328	82	510	0.364	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006083 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	95		332	83	515	0.368	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006084 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	95		336	84	520	0.372	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006085 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	95		340	85	525	0.376	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006086 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	100		344	86	530	0.38	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006087 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	100		348	87	535	0.384	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006088 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	100		352	88	540	0.388	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006089 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	100		356	89	545	0.392	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006090 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	100		360	90	550	0.396	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006091 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	105		364	91	555	0.4	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006092 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	105		368	92	560	0.404	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006093 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	105		372	93	565	0.408	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006094 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	105		376	94	570	0.412	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006095 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	105		380	95	575	0.416	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006096 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	110		384	96	580	0.42	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006097 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	110		388	97	585	0.424	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006098 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	110		392	98	590	0.428	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006099 	MATERIAL,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	110		396	99	595	0.432	1											Unknow	Unknow	player_male_tm	player_girl_tm																
12006100 	MATERIAL,GOLD_SCORE,ADD_KILLSCORE,SCORE_PEN	BASE_HP,COLLECTIONS_SCORE,ADD_KILLSCORE,SCORE_PEN	提莫	据说每天要死100万次	S	0	110		400	100	600	0.436	1											Unknow	Unknow	player_male_tm	player_girl_tm																
																																											
																																											
																																											
																																											
																																											
